,OF_ID,address,city,state,stateFIPS,zip,x,y,name,website,facebook,twitter,season1_date,season1_time,season1_notes,season1_products,season2_date,season2_time,season2_notes,season2_products,season3_date,season3_time,season3_notes,season3_products,season4_date,season4_time,season4_notes,season4_products,Product_1,Product_2,Product_3,Product_4,Product_5,Product_6,Product_7,Product_8,Product_9,Product_10,Product_11,Product_12,Product_13,Product_14,Product_15,Product_16,Product_17,Product_18,Product_19,Product_20,Product_21,Product_22,Product_23,Product_24,Product_25,Product_26,Product_27,Product_28,ActivityList,Activity_1,Activity_2,Activity_3,Activity_4,Activity_5,Activity_6,Activity_7,Activity_8,Activity_9,Activity_10,Activity_11,FacilitiesList,Facilities_1,Facilities_2,Facilities_3,Facilities_4,Facilities_5,Payment_2,Payment_3,Payment_4,Payment_1
248,4001407,2087 West King Rd,Kuna,Idaho,16,83634.0,-116.439328,43.473453000000006,Cabalo's Orchard & Gardens,cabalosorchard.com,https://www.facebook.com/Aplles4uall,,06/19/2015 to 11/01/2015,Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 12:00 PM - 6:00 PM;,Additional times available by appointment.,Eggs; Fresh fruits; Fresh vegetables; Honey; Juices; Poultry products; Popcorn;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Educational tours/ classes;  Other: Pumpkin Patch with a Hay Ride in October. U-Pick Apples. U-Pick Blackberries;,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
249,4017504,18235 Clagett Landing Road,Upper Marlboro,Maryland,24,20774.0,-76.687062,38.873444,Cabin Creek Heritage Farm,www.cabincreekheritagefarm.com,www.facebook.com/cabincreekheritagefarm,twitter.com   @PasturedFarmer,01/01/2015 to 12/31/2015,Thu: 10:00 AM - 4:00 PM;Fri: 10:00 AM - 4:00 PM;Sat: 10:00 AM - 2:00 PM;,We are closed for some holidays,Baked goods; Canned or preserved food; Cut flowers; Eggs; Herbs; Fresh fruits; Fresh vegetables; Poultry products; Prepared foods; Non-poultry meat; Soap;,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
250,4017452,29050 W 127th Street,Olathe ,Kansas,20,66061.0,-94.92209,38.900153,Camp Creek Farms,,www.facebook.com/campcreekfarms,,01/01/2014 to 12/31/2014,Mon: 4:00 PM - 8:00 PM;Tue: 4:00 PM - 8:00 PM;Wed: 4:00 PM - 8:00 PM;Thu: 4:00 PM - 8:00 PM;Fri: 4:00 PM - 8:00 PM;Sat: 1:00 PM - 8:00 PM;Sun: 2:00 PM - 8:00 PM;,On Saturday mornings from April thru October we are at the Olathe Farmers' Market at Ridgeview and Old Kansas City Road.,Eggs; Poultry products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0
251,4012822,9256 River Road,Marcy,New York,36,13403.0,-75.2756664,43.1382071,Candellas Farm,www.candellasfarm.com,https://www.facebook.com/pages/Candellas-Farm-Marcy-You-Pick-Strawberries/110272999063769,,04/20/2014 to 12/24/2014,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 9:00 AM - 5:00 PM;,,Bedding plants; Fresh fruits; Fresh vegetables; Honey; Maple products;,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Pick Your Own/U-Pick operation; ,1,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
252,4017366,12320 Old Snohomish Monroe Rd,Snohomish,Washington,53,98290.0,-122.06399099999999,47.882215,Canfield Farms,www.canfieldfarms.com,,,,,Visit by appointment only.,Eggs; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
253,4004390,324 Velvet Antler Road,Camdenton,Missouri,29,65020.0,-92.8551303,38.0903328,"Canyon Goat Company, Inc.",http://www.canyongoat.com/index.html,https://www.facebook.com/pages/Canyon-Goat-Company/218608414896707?sk=info,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;Sun: 8:00 AM - 6:00 PM;,,Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,0
254,4017204,6909 Efland-Cedar Grove Rd,cedar Grove,North Carolina,37,,-79.16574200000001,36.198731,Captain John's Lamb LLC,http://www.dorperscedargrovenc.com/,https://www.facebook.com/CaptainJohnSPopesFarm,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
255,4001276,,Joliet,Montana,30,59041.0,-109.00900700000001,45.46455,Carbonado Farm LLC,httsp://www.mtlamb.com,https://www.facebook.com/CarbonadoFarm,,01/01/2014 to 12/31/2014,,,Eggs; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,0
256,4016491,3486 Pioneer Tr.,Mantua,Ohio,39,44255.0,-81.267049,41.292584000000005,Carlton Farm Produce,www.carltonfarmproduce.com,https://www.facebook.com/CarltonFarmProduce,https://www.twitter.com/carltonfarmprod,07/27/2014 to 10/10/2014,,,Fresh vegetables;,09/07/2014 to 10/31/2014,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0
257,4012888,14451 NE County Road 339,Trenton,Florida,12,32693.0,-82.75058100000001,29.542510999999998,Carlton Myers Nursery and Orchard,,https://www.facebook.com/carltonmyerspersimmon,,09/01/2014 to 12/01/2014,,Please call or email before coming to farm - Thank you!,Fresh fruits; Nursery stock;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
258,4022475,6371 COUNTY ROAD 29,AUBURN,Indiana,18,46706.0,-85.048532,41.301634,Carter's Honey Farm,www.cartershoneybees.com,https://www.facebook.com/cartershoneybees,,01/01/2020 to 12/31/2020,,By appointment;,Honey; Elderberry Syrup;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
259,4003201,9105 N. Idaho Road,Newman Lake,Washington,53,99025.0,-117.050743,47.739682,Carver Farms,www.carverfarms.com,https://www.facebook.com/CarverFarms,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
260,4022317,,Yoder,Wyoming,56,82244.0,-104.28372900000001,41.915028,Case Custom Meats,www.casecustommeats.com,Www.facebook.com/casecustommeats,,01/01/2017 to 12/31/2017,,"By appointment;Deposits for beef, pork or Lamb can be made online",Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
261,4017265,96 Laurel Bank Ave,Deposit,New York,36,13754.0,-75.407016,42.066716,Catskill Cattle Co. - Catskill Fresh Farmstand,http://www.catskillfresh.com,http://www.facebook.com/catskillcattle.com,,01/01/2014 to 12/31/2014,,,Baked goods; Bedding plants; Canned or preserved food; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Maple products; Pet food; Poultry products;,,,,,,,,,,,,,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,Picnic areas without tables; ,0,0,1,0,0,1,1,0,1
262,4013873,700 Cauble Farm Road,Salisbury,North Carolina,37,28147.0,-80.574481,35.663271,Cauble Creek Vineyard,www.caublecreekvineyard.com,,,08/25/2014 to 09/29/2014,Fri: 11:00 AM - 6:00 PM;Sat: 11:00 AM - 6:00 PM;Sun: 1:00 PM - 6:00 PM;,,Fresh fruits; Juices; Nuts; Soap; Wine;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,Celebrations/ corporate events; Educational tours/ classes; Pick Your Own/U-Pick operation; ,1,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,0,1,0
263,4017303,274 CEDAR HILL DR SW,CALHOUN,Georgia,13,30701.0,-84.9721239,34.503516,CEDAR HILL FARM,,,,05/01/2014 to 10/31/2014,,CALL FIRST,Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0
264,4017486,176 Leedsville Rd,Amenia,New York,36,12501.0,-73.511234,41.8325419,Cedar Hill Farm,,,,07/04/2014 to 09/30/2014,,Farm is open from sunup to sundown. Off hours arranged by phone,Non-poultry meat;,01/01/2014 to 12/31/2014,,Meat (angus beef and pork) available all year round.  Arrange visit by phone.,Non-poultry meat;,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
265,4014096,7466 Richland Church Road,Liberty,North Carolina,37,27298.0,-79.550016,35.897453000000006,Cedar View Farm,7466 Richland Ch. RD.,,,06/18/2014 to 12/12/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;Sun: 10:00 AM - 6:00 PM;,,Fresh fruits; Fresh vegetables; Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,0,0
266,4017205,199 Jackson St.,Augusta ,Missouri,29,63332.0,-90.88786,38.57424,Centennial Farms and Orchard,CENTENNIAL FARMS.BIZ,,,05/01/2013 to 07/15/2013,Sat: 10:00 AM - 4:00 PM;Sun: 10:00 AM - 4:00 PM;,,Bedding plants; Canned or preserved food; Fresh vegetables; Honey; Soap;,07/15/2014 to 10/31/2014,Mon: 10:00 AM - 4:00 PM;Tue: 10:00 AM - 4:00 PM;Wed: 10:00 AM - 4:00 PM;Thu: 10:00 AM - 4:00 PM;Fri: 10:00 AM - 4:00 PM;Sat: 10:00 AM - 5:00 PM;Sun: 10:00 AM - 5:00 PM;,,Baked goods; Bedding plants; Herbs; Fresh fruits; Fresh vegetables; Honey; Soap;,,,,,,,,,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; Tours of manufacturing facilities; Hay rides; Corn maze; ,0,1,0,0,1,1,0,1,1,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; ,1,1,1,0,0,1,1,1,0
267,4017684,724 Hwy G76,Dallas,Iowa,19,50062.0,-93.208783,41.211424799999996,Charging Skunk Farms,,www.facebook.com/ChargingSkunkFarms,,05/23/2015 to 10/11/2015,Mon: 8:00 AM - 8:00 PM;Tue: 8:00 AM - 8:00 PM;Wed: 8:00 AM - 8:00 PM;Thu: 8:00 AM - 8:00 PM;Fri: 8:00 AM - 8:00 PM;Sat: 8:00 AM - 8:00 PM;Sun: 8:00 AM - 8:00 PM;,,Baked goods; Canned or preserved food; Crafts and/or woodworking items; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0
268,4004366,1740 Sportsman Club Road,Newark,Ohio,39,43055.0,-82.53177099999999,40.155427,Charlie's Apples at Windy Hill Apple Farm,www.charliesapples.com,,,10/18/2014 to 11/02/2014,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 9:00 AM - 5:00 PM;,Check website for any changes including product availability due to season.,Fresh fruits; Juices;,10/14/2015 to 12/01/2015,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 9:00 AM - 5:00 PM;,Self-serve but available when telephoned,Fresh fruits; Juices;,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
269,4017700,2857  Davidsonville Rd,Davidsonville,Maryland,24,21035.0,0.43705,0.289763,Chase's Produce,,,,06/25/2015 to 10/11/2015,Mon: 2:00 PM - 7:00 PM;Tue: 2:00 PM - 7:00 PM;Wed: 2:00 PM - 7:00 PM;Thu: 2:00 PM - 7:00 PM;Fri: 12:00 PM - 7:00 PM;Sat: 10:00 AM - 5:00 PM;Sun: 10:00 AM - 5:00 PM;,When the corn is gone for the day we close until the next day. We also are open on Holidays with our Weekend hours.,Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
270,4000643,454 Damascus Church Road,Long Creek,South Carolina,45,29658.0,-83.2675788,34.766760299999994,Chattooga Belle Farm,www.ChattoogaBelleFarm.com,https://www.facebook.com/pages/Chattooga-Belle-Farm/320833894116?ref=hl,,05/01/2014 to 10/31/2014,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 9:00 AM - 5:00 PM;,Open by appointment and by chance November through April.  Serve lunch from 11-2.,Baked goods; Canned or preserved food; Crafts and/or woodworking items; Dairy products; Eggs; Fresh fruits; Honey; Juices; Prepared foods; Non-poultry meat; Soap; Wine;,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  Pick Your Own/U-Pick operation; Tours of manufacturing facilities; ",1,1,1,1,1,1,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; Picnic areas with tables; ,1,1,1,1,0,1,1,1,0
271,4013190,144 Mansfield Rd,Harwinton,Connecticut,9,6791.0,-73.100964,41.745224,Cheney Family Farm,www.cheneyfamilyfarm.com,https://www.facebook.com/CheneyFamilyFarm?ref_type=bookmark,,06/29/2014 to 08/09/2014,Mon: 10:00 AM - 7:00 PM;Tue: 10:00 AM - 7:00 PM;Wed: 10:00 AM - 7:00 PM;Thu: 10:00 AM - 7:00 PM;Fri: 10:00 AM - 7:00 PM;Sat: 10:00 AM - 7:00 PM;Sun: 10:00 AM - 7:00 PM;,"We are a self serve pick your own blueberries, organic farm.  We are open everyday of the season.  Sign up for the email and Facebook page to get updates.",Fresh fruits;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
272,4022505,,2771 Paradise Rd,Pennsylvania,42,15841.0,-78.831249,41.059349,Cherish Creamery LLC,cherishcreamery.com,cherish creamery,,01/01/2020 to 12/31/2020,,By appointment;,Dairy products; Eggs;,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Tours of manufacturing facilities; ,0,1,0,0,0,1,0,0,0,0,0,Hand washing station(s); Picnic areas without tables; ,1,0,1,0,0,1,1,1,0
273,4017674,116 Treweek Dr,Kalispell ,Montana,30,59901.0,-114.24033600000001,48.114591,Cherry Creek Gardens & Farms,cherrycreekgardens.com,,,01/01/2015 to 12/31/2015,Mon: 9:00 AM - 4:00 PM;Tue: 9:00 AM - 4:00 PM;Wed: 9:00 AM - 4:00 PM;Thu: 9:00 AM - 4:00 PM;Fri: 9:00 AM - 4:00 PM;Sat: 1:00 PM - 7:00 PM;,Call to check on availability before arrival.,Baked goods; Bedding plants; Canned or preserved food; Crafts and/or woodworking items; Cut flowers; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Nursery stock; Pet food; Poultry products; Non-poultry meat; Soap; Livestock;,,,,,,,,,,,,,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,1
274,4017326,3200 Lawrenceville Road (Route 206),Lawrenceville ,New Jersey,34,8648.0,-74.712497,40.308723,Cherry Grove Farm,www.cherrygrovefarm.com,https://www.facebook.com/pages/Cherry-Grove-Farm,https://www.twitter.com/cherrygrovefarm,01/01/2015 to 12/31/2015,Mon: 10:00 AM - 5:00 PM;Tue: 10:00 AM - 5:00 PM;Wed: 10:00 AM - 5:00 PM;Thu: 10:00 AM - 5:00 PM;Fri: 10:00 AM - 5:00 PM;Sat: 10:00 AM - 5:00 PM;Sun: 10:00 AM - 5:00 PM;,"From Thanksgiving through Christmas, we are open Thurs, Fri and Sat until 6pm. Jan & Feb we are closed Mondays.","Baked goods; Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Dairy products; Eggs; Herbs; Honey; Juices; Maple products; Poultry products; Prepared foods; Non-poultry meat; Soap; savory sauces, ice cream, popcorn, books, handwoven aprons, custom gifts. Spring Flower CSA. Nursery Stock for Mothers Day.;",,,,,,,,,,,,,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  Tours of manufacturing facilities;  Other: corporate team building, menagerie, 4-H, parkland trails;",1,1,1,1,0,1,0,0,0,0,0,Flush toilets; Picnic areas with tables; ,0,1,0,1,0,1,1,1,0
275,4001254,19 Waldo Way,Wells,Maine,23,4090.0,-70.6266262,43.3778844,Chick Farm,http://www.chickfarm.com,https://www.facebook.com/ChickFamilyFarm,,01/01/2014 to 12/31/2014,,Open by appointment,Poultry products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
276,4017228,15 Ward Street,Ipswich,Massachusetts,25,1938.0,-70.833784,42.673694,Chicken Little Farm,http://chickenlittlefarm.webs.com/,https://www.facebook.com/ChickenLittleFarm,,01/01/2014 to 12/31/2014,Mon: 6:00 AM - 6:00 PM;Tue: 6:00 AM - 6:00 PM;Wed: 6:00 AM - 6:00 PM;Thu: 6:00 AM - 6:00 PM;Fri: 6:00 AM - 6:00 PM;Sat: 6:00 AM - 6:00 PM;Sun: 6:00 AM - 6:00 PM;,"Due to high demand, there is a chance that eggs may not be available on certain days.",Eggs; Fresh vegetables; Poultry products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tours of manufacturing facilities; ,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,1,1,0,0,0
277,4004360,14118 Peach Road,Plymouth,Indiana,18,46563.0,-86.361293,41.2724336,Childs' Farm,www.childsfarm.net,www.facebook.com/pages/Childs-Farm/104283862951552,,03/01/2015,Mon: 10:00 AM - 5:00 PM;Tue: 10:00 AM - 5:00 PM;Wed: 10:00 AM - 5:00 PM;Thu: 10:00 AM - 5:00 PM;Fri: 10:00 AM - 5:00 PM;,Come see us at the Plymouth Farmer's Market on Saturday Morning 7:30 to 11:30 AM,Bedding plants; Dry beans; Eggs; Herbs; Fresh vegetables; Poultry products; Soap;,10/04/2014 to 10/30/2014,Mon: 10:00 AM - 6:00 PM;Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 12:00 PM - 6:00 PM;,Open during weekdays for school groups.  Weekend open to public for Pumpkin Patch,Crafts and/or woodworking items; Eggs; Fresh vegetables; Poultry products; Soap;,12/20/2014 to 02/07/2015,Mon: 1:00 PM - 3:00 PM;Tue: 1:00 AM - 3:00 PM;Wed: 1:00 AM - 3:00 PM;Thu: 1:00 PM - 3:00 PM;Fri: 1:00 PM - 3:00 PM;Sat: 1:00 PM - 3:00 PM;Sun: 1:00 PM - 3:00 PM;,Horse Drawn sleigh rides.  Please call farm BEFORE you come out to check on conditions as we may not be open,Eggs; Horse Drawn Sleigh Rides and Bonfire ;,,,,,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Hay rides;  Other: Horse Drawn Sleigh Rides in winter;,1,1,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,1,1,0,0
278,4001251,1875 D Road,Unadilla,Nebraska,31,68454.0,-96.2863203,40.7406126,Chisholm Family Farm's Orchard Hill Creamery,www.chisholmfamilyfarm.com,https://www.facebook.com/chisholmfamilyfarm,,01/01/2014 to 12/31/2014,Tue: 11:00 AM - 5:00 PM;Thu: 11:00 AM - 5:00 PM;Sat: 10:00 AM - 4:00 PM;,,Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Dairy products; Eggs; Herbs; Fresh vegetables; Grains and/or flour; Honey; Poultry products; Non-poultry meat; Soap;,,,,,,,,,,,,,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,"Educational tours/ classes; Farm meals (lunches, dinners, etc.); Tours of manufacturing facilities; ",0,1,1,0,0,1,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,1
279,4012628,1010 CS 2930,Tuttle,Oklahoma,40,73089.0,-97.777551,35.245987,Chisholm Trail Farm LLC,www.chisholmtrailfarm.com,,,,Mon: 5:00 PM - 8:00 PM;Thu: 5:00 PM - 8:00 PM;Sat: 9:00 AM - 5:00 PM;,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,0
280,4016643,3441 South Morton Road,Ludington,Michigan,26,49431.0,-86.358937,43.891498999999996,Christofferson Farms,,,,07/07/2014,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 11:00 AM - 4:00 PM;,,Fresh fruits; Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,0,0
281,4001248,3230 McDowell Creek Road,Manhattan,Kansas,20,66502.0,-96.582717,39.123231,Christy's Farm,http://www.christysfarm.org/,https://www.facebook.com/Christy'sFarm,,01/01/2014 to 12/31/2014,Mon: 1:00 PM - 6:00 PM;Tue: 1:00 PM - 6:00 PM;Wed: 1:00 PM - 6:00 PM;Thu: 1:00 PM - 6:00 PM;Fri: 1:00 PM - 6:00 PM;Sat: 1:00 PM - 6:00 PM;,For farm members we are open daylight hours.,Dairy products; Eggs; Fresh vegetables; Poultry products; Non-poultry meat; Soap;,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
282,4013165,287 E Presque Isle Rd,Caribou,Maine,23,4736.0,-67.989111,46.8342,Circle B Farms,www.circlebfarmsinc.com,Sam Blackstone / Circle B Farms,,01/01/2014 to 12/31/2014,Tue: 9:00 AM - 3:00 PM;Wed: 9:00 AM - 3:00 PM;Thu: 10:00 AM - 3:00 PM;Fri: 10:00 AM - 3:00 PM;Sat: 10:00 AM - 3:00 PM;,,"Fresh fruits; Fresh vegetables; Frozen Blueberries, Veggies & Apples while they last ;",,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
