name,street,city,state,zip,x,y,website,facebook,twitter,email,phone,fmid,operation id,data_source,current_ww_vendor,compared
"Gary R Dalton Farm, Inc",1528 Bluestone Creek Rd,Red Oak,Virginia,23964,,,,,,susanmdalton@hotmail.com,434-470-0989,,7921214122,operators,NO,true
"Geerlings Florist, Inc.",965 Durham Road,Pineville,Pennsylvania,18946,,,,,,mjgoldsmith@geerlingsinc.com,,,8210004110,operators,NO,true
Gehers Poultry Farms,220 Lumber Hill Road,Port Trevorton,Pennsylvania,17864,,,,,,jshuler@bellandevans.com,717.821.2690,,8210003069,operators,NO,true
Geil Hay LLC,5180 Trissels Rd,Broadway,Virginia,22815,,,,,,thehayfarmer@gmail.com,(540)-820-3575,,1600001060,operators,NO,true
Generations Of Ginseng,639 Turner Hollow Rd,Bluefield,Virginia,24605,,,,,,generationsofginseng@gmail.com,828-434-3253,,8210006469,operators,NO,false
George Hall Farm,180 Old Farms Road,Simsbury,Connecticut,06070,,,,,,,(860)-202-4820,,2200305100,operators,NO,false
George Pataki,44 Farm Way Rd,Essex,New York,12936,,,,,,southfarmllc@willex.com,518-963-7297,,3252008009,operators,NO,true
George And Jan Cauffman,243 Roth Road,Kempton,Pennsylvania,19529,,,,,,george.cauffman@cbre.com,,,8210005976,operators,NO,true
Gerald High,150 Planing Mill Road,Richfield,Pennsylvania,17086,,,,,,chris@laurelgrovefarms.com,(717) 867-8366,,8210002730,operators,NO,true
Gerald Hursh,310 Wood Corner Road,Lititz,Pennsylvania,17543,,,,,,mike@alderfereggs.com,(215) 723-9578,,8210002731,operators,NO,true
Geraldine and Edward Maloney,8421 Rivers Edge Lane,Weyers Cave,Virginia,24486,,,,,,,540-383-8430,,7925052016,operators,NO,true
Gerard V. Spinner,79 Woolen Mill Rd,Fort Covington,New York,12937,,,,,,,315-705-5548,,3252006128,operators,NO,true
Geremy Cox,97 Swiss Hill Road,Gouverneur,New York,13642,,,,,,,315-391-3931,,3252016171,operators,NO,true
"Gianforte Farm, LLC",5882 East Lake Rd,Cazenovia,New York,13035,,,http://www.gianfortefarm.com,,,luke.gianforte@gmail.com,315-877-1328,,3252008044,operators,NO,true
Gideon Blank,105 Windy Top Rd.,Christiana,Pennsylvania,17509,,,,,,,,,8210002651,operators,NO,true
Gideon D. Byler,305 East Mahoney Road,Brasher Falls,New York,13613,,,,,,,,,6431915450,operators,NO,true
Gideon D. Mast,269-B Brower Road,Palatine Bridge,New York,13428,,,,,,,No Telephone,,3252013059,operators,NO,true
Gideon Fisher,40 Ridge Rd,New Providence,Pennsylvania,17560,,,,,,,(717) 572-9999,,1600003409,operators,NO,true
Gideon M. Byler,2575 County Route 37,Bombay,New York,12914,,,,,,,No Telephone,,3252014047,operators,NO,true
Gideon Miller Farm,3440 Layton Street Rd.,Lyons,New York,14489,,,,,,,,,8210004747,operators,NO,true
Gideon S Lee,1675 Stone Arabia Rd,Fonda,New York,12068,,,,,,peter.slaunwhite@whitewave.com,315-272-3218,,8210004464,operators,NO,true
Gideon S. Beiler,1156-A Lancaster Pike,Drumore,Pennsylvania,17518,,,,,,,(717) 284-9932,,8210002732,operators,NO,true
Gideon S. Kauffman,33 South Ridge Lane,Mill Hall,Pennsylvania,17751,,,,,,,,,8210004682,operators,NO,true
Gifts of Love Inc.,73 Wolcott Road,Simsbury,Connecticut,06070,,,,,,,(860)-676-2323 ext 159,,2200712400,operators,NO,false
"Gilbertie's Herb Garden, Inc.",65 Adams Rd.,Easton,Connecticut,06612,,,,,,,(203) 452-0913,,2200900500,operators,NO,true
Gillie Brook Farm,6147 Gillie Brook Rd,Memphis,New York,13112,,,http://www.gilliefarms.com,,,info@gilliefarms.com,315-289-3916,,3250930038,operators,NO,true
Ginniebelle Inc.,38 Old Berwick Highway,Nescopeck,Pennsylvania,18635,,,,,,virginiabriggs@gmail.com,,,8210003354,operators,NO,true
Giorgi Mushroom Co.,1161 Park Road,Reading Park,Pennsylvania,19605,,,,,,dwu@giorgimush.com,610-916-8363,,8210004350,operators,NO,true
Given Hollow Farm,243 Given Rd.,Honey Brook,Pennsylvania,19344,,,,,,,,,8210001667,operators,NO,true
"Gladstone, Daniel",248 Enfield Main Road,Ithaca,New York,14850,,,,,,dgfarms@outlook.com,315-945-7184,,7920112005,operators,NO,true
"Gladstone, Michael F",243 Faas Road,Palmyra,New York,14522,,,,,,deere49a@gmail.com,919-720-0248,,7920619110,operators,NO,true
Glen Cove Farms,1178 NY Rte 79,Windsor,New York,13865,,,,,,,607-655-1241,,3252008026,operators,NO,true
Glen Litzenberger,201 Snow Drive,Fredericksburg,Pennsylvania,17026,,,,,,jshuler@bellandevans.com,,,8210002736,operators,NO,true
Glen Valley Farm,232 Logtown Rd.,Fultonville,New York,12072,,,,,,,(518) 966-7147,,8210001672,operators,NO,true
Glen Weaver,131 Long Lane,Millmont,Pennsylvania,17845,,,,,,glenannaweaver@gmail.com,,,8210004687,operators,NO,true
Glendale Farm,4590 Rte 414,Burdett,New York,14818,,,,,,joeottati@gmail.com,607-546-8479,,3250930020,operators,NO,true
Glenn Eshbach,20 Wolfert Road,Catawissa,Pennsylvania,17820,,,,,,,,,8210004785,operators,NO,true
Glenn Nolt,61 Kempsville Road,Kutztown,Pennsylvania,19530,,,,,,nws@ibyfax.com,610-683-9540,,8210005987,operators,NO,true
Glenn Wenger,2383 Quaker Run Road,Richfield,Pennsylvania,17086,,,,,,glennwenger@emypeople.net,(717) 694-3999,,8210002240,operators,NO,true
"Glensfoot Farms, LLC",878 County Highway 54,Cherry Valley,New York,13320,,,http://www.glensfootfarms.com,,,,607-264-8063,,3252009005,operators,NO,true
Glick Farm,797 Troutman Lane (T329),Herndon,Pennsylvania,17830,,,,,,,(717) 884-2700,,8210001673,operators,NO,true
Glicks Dairy Farm,920 State Highway 162,Sprakers,New York,12166,,,,,,,518-982-4006,,8210001674,operators,NO,true
Globus Coffee LLC,426 Plandome Road,Manhasset,New York,11030,,,,,,cdiaz@globuscoffee.com,,,8240071414,operators,NO,true
Glynwood,362 Glynwood Road,Cold Spring,New York,10516,,,http://www.glynwood.org,,,jnelson@glynwood.org,845-265-3338,,3252015069,operators,NO,true
Gobblers Ridge Farm,261 Sportsman Road,Danville,Pennsylvania,17821,,,,,,,,,8210004101,operators,NO,true
Goffle Road Poultry Farm,549 Goffle Road,Wyckoff,New Jersey,07481,,,https://gofflepoultry.com/,,,,,,5606790632,operators,NO,true
"Golden Earthworm Organic Farm, LLC",652 Peconic Bay Blvd,Riverhead,New York,11901,,,http://www.goldenearthworm.com,,,info@goldenearthworm.com,631-722-3302,,3250950022,operators,NO,true
Golden Farms,1146 Munster Road,Portage,Pennsylvania,15946,,,,,,vpgolden49@gmail.com,(814) 736-8266,,8210001680,operators,NO,true
Goldglo Landscapes,664 Phillips Rd,Millersburg,Pennsylvania,17061,,,,,,steven@goldglolandscapes.com,,,8210004536,operators,NO,true
"Good Dog Farm, LLC",17318 Masemore Rd,Parkton,Maryland,21120,,,http://www.gooddogfarmmd.com,,,gooddogfarmers@gmail.com,410-459-4090,,6780000297,operators,NO,true
Good Faith Farm,2534 Marker Rd,Middletown,Maryland,21769,,,,,,goodfaithfarm@comcast.net,301-371-9698,,6780000148,operators,NO,true
Good Find Farm LLC,25 Stone House Rd,Damascus,Pennsylvania,18415,,,http://www.goodfindfarm.com,,,erica@goodfindfarm.com,570-224-8013,,3252018033,operators,NO,true
Good Keeper Farm,250 Old State Road,Gardners,Pennsylvania,17324,,,,,,info@goodkeeperfarm.com,,,8210006682,operators,NO,true
Good Life Farm,4017 Hickok Rd,Interlaken,New York,14847,,,http://www.thegoodlifefarm.org,,,melissa@thegoodlifefarm.org,607-882-3913,,3252012011,operators,NO,true
"Goodman Farms, LLC",3401 Braley Road,Ransomville,New York,14131,,,,,,,716-622-6840,,3252017088,operators,NO,true
Goose Hill Farm LLC,13832 Route 78,South Wales,New York,14169,,,,,,,(716)-713-0742,,2201707200,operators,NO,true
Gordon-Bednarz Farm,118 Wickham Road,Glastonbury,Connecticut,06033,,,,,,,(860)-633-2942,,2200507700,operators,NO,true
Goril Farm,15574 Rt. 422 East,Strongstown,Pennsylvania,15957,,,,,,cgoril@comcast.net,814-749-9690,,8210003745,operators,NO,true
"Goshen Enterprises, LLC / Goshen Farm",7628 Goshen Ln,Gloucester,Virginia,23061,,,,,,,,,5872389848,operators,NO,true
Goshen Mill Farm LLC,989 Goshen Mill Rd,Peach Bottom,Pennsylvania,17563,,,,,,gmfarmllc@gmail.com,(717) 725-3523,,8210005972,operators,NO,true
Gouldman Creek Farms,3900 McKinney Blvd.,Colonial Beach,Virginia,22443,,,,,,,,,5520031078,operators,NO,true
Gracey Farm,18133 Star School House Rd,Dexter,New York,13634,,,,,,,315-782-6226,,3252006114,operators,NO,true
Grand Gorge Garlic,790 Charles Dent Road,Grand Gorge,New York,12434,,,http://www.grandgorgegarlicandmaple.com,,,,631-338-4996,,3252015081,operators,NO,true
Grapewood Farm LLC,362 Federal Farm Road,Montross,Virginia,22520,,,,,,cdpsachs@gmail.com,(703) 403-2200,,8210001697,operators,NO,true
Grassland Dairy,6350 Sparks Rd.,Pavilion,New York,14525,,,,,,btillots@rochester.rr.com,(585) 584-8686,,8210001699,operators,NO,true
Grassland Farm,1687 Capeway Rd.,Powhatan,Virginia,23139,,,,,,,(434)-882-2293,,2201806700,operators,NO,false
Grassroots Dairy,1749 Towner Hill Road,Rome,Pennsylvania,18837,,,,,,jacob.moyer12@houghton.edu,,,8210006463,operators,NO,true
"Gravitt, Kirk Daniel",261 Sir Peyton Drive,Cla,Virginia,23927,,,,,,kirkg88@vt.edu,434-738-7128,,7920217059,operators,NO,true
Grazeland Dairy Inc,8112 Ottobine Rd,Dayton,Virginia,22821,,,,,,grazelandinc@gmail.com,540-820-9228,,3920897856,operators,NO,true
Grazeland Jerseys,8987 Boak Rd E,Holland Patent,New York,13354,,,,,,grazelandjerseys@yahoo.com,,,8210001703,operators,NO,true
Grazing Acres Farm,403 Harrisburg Street,East Berlin,Pennsylvania,17316,,,,,,,717-818-9722,,8210006582,operators,NO,true
Green Acres,3128 A Harvest Drive,Ronks,Pennsylvania,17572,,,,,,,,,8210004548,operators,NO,true
Green Acres Farmstead,19534 Reidtown Rd.,Hagerstown,Maryland,21742,,,,,,duet4ever@localnet.com,301-992-7685,,6780000206,operators,NO,true
Green Alchemy LLC,1375 Saucony Road,Kutztown,Pennsylvania,19530,,,,,,,610-683-3882,,3252017025,operators,NO,true
Green Heart Dairy,6998 Millbrook Road,Margaretville,New York,12455,,,,,,chrissiepooh18@yahoo.com,845-586-3529,,3252014077,operators,NO,true
Green Heron Farm,11579 Elliots Run Rd.,Three Springs,Pennsylvania,17264,,,,,,tony@greenheronfarm.net,814-448-2423,,8210001709,operators,NO,true
Green Heron Growers,2361 Waits Corners Rd,Panama,New York,14767,,,http://www.greenherongrowers.com,,,julie.blueheron@gmail.com,716-753-0371,,3252007027,operators,NO,true
Green Hills Farm,615 E. Newport Rd.,Lititz,Pennsylvania,17543,,,,,,ghfllc@dejazzd.com,7 (176) 274-0903,,8210001711,operators,NO,true
Green Horizons Organic Farms,6 South Dingle Ln,Pawling,New York,12564-0141,,,http://www.greenhorizonsorganics.com,,,davidsonbob5@aol.com,845-598-3984,,3252009024,operators,NO,true
Green Lane Organics,344 Green Lane,Quarryville,Pennsylvania,17566,,,,,,,,,9950007412,operators,NO,true
Green Mead Farm,13 Silvernail Road,Valatie,New York,12184,,,,,,jennyhindes@yahoo.com,805-804-7265,,3252019089,operators,NO,true
Green Meadow Dairy,4563 State Route 247,Stanley,New York,14561,,,,,,,(585) 554-3818,,8210001712,operators,NO,true
Green Meadow Farm,1710 Murdock Road,Lyndonville,New York,14098,,,,,,,585-735-6106,,3252010042,operators,NO,true
"Green Meadow Farmstead, LLC",1487 Breneman Road,Manheim,Pennsylvania,17545,,,,,,kirbynissley@gmail.com,717-666-8508,,8210004262,operators,NO,true
Green Meadows Family Farm,382 Coal Hill Road,Greenville,Pennsylvania,16125,,,,,,,(724)-588-1117,,1600001892,operators,NO,true
Green Pastures Farm,667 Puseyville Rd,Kirkwood,Pennsylvania,17536,,,,,,dre.meulenberg@gmail.com,443-945-2943,,3920897965,operators,NO,false
Green Point International Inc,1117 Cross River Dr,Riverhead,New York,11901,,,,,,nytianshi@hotmail.com,917-582-7833,,3252019052,operators,NO,true
"Green Supreme, Inc",342 Ligo Drive,New Wilmington,Pennsylvania,16142,,,,,,greensupremebarley@gmail.com,724-977-0087,,8210006771,operators,NO,true
Green Table Farms,170 Dick Hill Road,Granville,New York,12832,,,,,,,917-270-8429,,3252014026,operators,NO,true
Green Valley Farm & Grain LLC,535 Barnett Rd,Boswell,Pennsylvania,15531,,,,,,,(814) 442-3052,,1600003297,operators,NO,true
Green Valley Organic Farm LLC.,973 Penn Green Rd,Avondale,Pennsylvania,19311,,,,,,nedm@ndpc.net,(610) 476-2494,,8210001717,operators,NO,true
Green Valley Organics,279 Maple Shade Rd.,Christiana,Pennsylvania,17509,,,,,,,,,9950003413,operators,NO,true
Greenbriar Produce,15556 Amberson Road,Spring Run,Pennsylvania,17262,,,,,,,,,8210001720,operators,NO,true
Greener Grass Dairy,190 Gordon Road,Cobleskill,New York,12043,,,,,,,No Telephone,,3252016007,operators,NO,true
Greenfield Dairy,1450 Tittle Rd,Middleburg,Pennsylvania,17842,,,,,,,,,8210004453,operators,NO,true
Greenmoore Gardens,193 Eagle Field Road,Port Matilda,Pennsylvania,16870,,,,,,projects@mcmmanagementgroup.com,(814) 237-0082,,8210001723,operators,NO,true
Greenspace,421 Penn St,Huntingdon,Pennsylvania,16652,,,,,,dan@growgreenspace.org,814-658-2142,,8210005420,operators,NO,false
Greenstar Farm LC,1025 Jennelle Road,Blacksburg,Virginia,24060,,,,,,,540-951-4810,,5870000486,operators,NO,true
Greg Clark Farms LLC,700 13th Street,Hammonton,New Jersey,08037,,,,,,,,,5879481521,operators,NO,false
Greg Lundberg,8000 Safford Rd,East Otto,New York,14729,,,,,,,716-257-3496,,3252008043,operators,NO,true
Greg Swartz,38 Hickory Ln,Damascus,Pennsylvania,18415,,,http://www.willowwisporganic.com,,,greg@willowwisporganic.com,570-982-0050,,3252010027,operators,NO,true
"Gretna View Farms, LLC",3709 N. Colebrook Rd,Manheim,Pennsylvania,17545,,,,,,hessdeidrec@gmail.com,(717) 548-2376,,8210002597,operators,NO,true
"Grindstone Farm, LLC",780 County Rte 28,Pulaski,New York,13142,,,http://www.grindstonefarm.com,,,dick@grindstonefarm.com,315-298-4139,,3250200333,operators,NO,true
Groundwork Market Garden,1698 Genessee St,Buffalo,New York,14211,,,,,,groundworkmg@gmail.com,716-908-7396,,8210006156,operators,NO,true
"Groundworks Farm, LLC",8284 Gumboro Road,Pittsville,Maryland,21850,,,,,,,443-523-8552,,5870002223,operators,NO,true
Grove Springs Farm,9328 Grove Springs Road,Hammondsport,New York,14840,,,,,,,,,8210003086,operators,NO,true
Growing Family Farms,602 Peck Road,Spencerport,New York,14559,,,http://www.growingfamilyfarms.com,,,seek4earth@gmail.com,585-301-5926,,3252016082,operators,NO,true
Gunn Brook Farm,226 Kent Road South,Cornwall Bridge,Connecticut,06754,,,,,,,(860)-672-0203,,2202003600,operators,NO,true
Gunther Fishgold,2424 State Route 203,Valatie,New York,12184,,,,,,shannapickwick@gmail.com,518-929-4346,,3252012009,operators,NO,true
Gwendolyn Ridge LLC,21300 Golden View Drive,Bristol,Virginia,24021,,,,,,tburriss@radford.edu,,,8210005734,operators,NO,true
"H & R Farms Of WNY, LLC",13310 Hemlock Ridge Road,Albion,New York,14411,,,,,,,585-205-5024,,3252015001,operators,NO,true
"H Rothvoss & Sons, Inc.",508 County Route 3,Ancramdale,New York,12503,,,,,,danrothvoss@outlook.com,518-610-0892,,3252010036,operators,NO,true
H&B Wratten Farms,1717 Carter Road,Hubbardsville,New York,13355,,,,,,hwrat1960@gmail.com,315-404-1808,,3252018016,operators,NO,true
Hafelin Farm,2963 Avery Road,North Brookfield,New York,13418,,,,,,,315-219-7129,,3252016002,operators,NO,true
Hails Family Farms LLC,47 Mattichak Road,Lopez,Pennsylvania,13628,,,,,,,(570)-721-1144,,2201703600,operators,NO,true
Halfway Acres,200 Purgatory Road,Campbell Hall,New York,10916,,,http://www.halfwayacres.com,,,halfwayacres@gmail.com,845-239-1551,,3252018046,operators,NO,true
Hall Farms,1249 Turner Hill Road,Marathon,New York,13803,,,,,,ronibryan@gmail.com,607-849-3555,,3252017109,operators,NO,true
"Halsey's Green Thumb Of Water Mill, Inc.",250 Halsey Ln,Water Mill,New York,11976,,,http://www.greenthumborganicfarm.com,,,greenthumborganicfarm@gmail.com,631-726-1900,,3250930027,operators,NO,true
"Hambsch Family Vineyard, LLC",3340 Sutherland Rd.,North Garden,Virginia,22959,,,,,,,434-996-1987,,5870001304,operators,NO,false
Hamilton Heights Dairy Farm,2300 Edenville Road,Chambersburg,Pennsylvania,17201,,,,,,hhdf@innernet.net,(717) 263-9577,,8210001739,operators,NO,true
Hamlet Hill Farm,40 Hamlet Hill Rd,Pomfret,Connecticut,06259,,,,,,,(860)-208-5194,,2201504700,operators,NO,true
Hammond Farms,9057 State Route 53,Bath,New York,14810,,,,,,,607-368-7630,,3252016133,operators,NO,true
Handy Hills Farm,192 Crum Creek Road,St. Johnsville,New York,13452,,,,,,ishandy11@yahoo.com,518-774-5788,,8210006868,operators,NO,true
Happenchance Farm,396 County Rte 68,Eagle Bridge,New York,12057,,,http://www.facebook.com/happenchance-farm-certified-organic-produce-124222900989567/,,,happenchance396@gmail.com,518-686-0750,,3250200113,operators,NO,true
Happy Family Farm,3141 Congress Street,Fairfield,Connecticut,06824,,,,,,,(203)-698-2002,,2201310900,operators,NO,true
"Hardings Ginseng Farm, Inc.",6259 Friendsville Rd,Friendsville,Maryland,21531,,,http://www.hardingsginsengfarm.com,,,ginseng@hardingsginsengfarm.com,301-746-5380,,6780000031,operators,NO,true
"Hardy Family Farm, LLC",718 Aney Hill Rd,Mohawk,New York,13407,,,,,,,315-823-1189,,3250990025,operators,NO,true
Harefield Farm,10040 Perkins Hill Road,Chestertown,Maryland,21620,,,http://www.tidelandgardens.com,,,willpeace81@gmail.com,410-778-5787,,6780000262,operators,NO,true
Hares Valley Growers,7872 Downin Lane,Mapleton Depot,Pennsylvania,17052,,,,,,timlin@emypeople.net,(814) 448-2784,,8210001744,operators,NO,true
"Harford Farm & Flower Market, LLC",1778 Grinnell Rd,New Milford,Pennsylvania,18834,,,http://www.harfordfarm.com,,,harfordfarm@gmail.com,570-434-2592,,3250980040,operators,NO,true
Hargett Homestead Farm,4936 Harris Hill Rd,Locke,New York,13092,,,,,,lp01291972@hotmail.com,315-497-2840,,3920897683,operators,NO,true
Har-Go Farms LLC,10965 S. Street Rd.,Pavilion,New York,14525,,,,,,hargofarms@gmail.com,,,8210001742,operators,NO,true
Harlan B. Nolt,206 West Linden Street,Richland,Pennsylvania,17087,,,,,,,717-866-2568,,8210002746,operators,NO,true
Harlan Martin,2304 Simonsen Road,Penn Yan,New York,14527,,,,,,,,,6431914610,operators,NO,true
Har-Lin Farms,3731 Kearney Rd,Stanley,New York,14561,,,,,,,(585) 216-5898,,8210002757,operators,NO,true
Harmony Haven Farm,5071 South Lebanon Rd,Earlville,New York,13332,,,,,,,315-750-4403,,3252006124,operators,NO,true
Harmony Ridge Produce,1450 Harmony Ridge Drive,Drumore,Pennsylvania,17518,,,,,,,,,8210004392,operators,NO,true
Harold Kreider Dairy,169 Kreider Lane,Thompsontown,Pennsylvania,17094,,,,,,,,,8210001747,operators,NO,true
Harold Kreider Farm 1,3218 West Oak Street,Lebanon,Pennsylvania,17042,,,,,,jshuler@bellandevans.com,(717) 865-6626,,8210001817,operators,NO,true
Harold Kreider Farm 2,2717 Tunnel Hill Road,Lebanon,Pennsylvania,17042,,,,,,jshuler@bellandevans.com,(717) 865-1186,,8210001819,operators,NO,true
Harold Martin,330 Sunnyside Road,Newmanstown,Pennsylvania,17073,,,,,,chris@laurelgrovefarms.com,(717) 867-8366,,8210002751,operators,NO,true
Harold Musselman,876 West Main St,New Holland,Pennsylvania,17557,,,,,,eldonm@melhornsst.com,(717) 587-4373,,8210002752,operators,NO,true
Harold Nolt,395 Red Bank Road,Mifflinburg,Pennsylvania,17844,,,,,,chris@laurelgrovefarms.com,(717) 867-8366,,8210002753,operators,NO,true
Harold Schrock,2388 Green Vedder Road,Deansboro,New York,13328,,,,,,,315-723-1681,,3252015074,operators,NO,true
Harold Sensenig House #1 And House #2,192 Eckert Road,Hershey,Pennsylvania,17033,,,,,,hessdeidrec@gmail.com,717-468-0713,,8210004169,operators,NO,true
Harold Weaver,16 Stimmel Road,Fleetwood,Pennsylvania,19522,,,,,,,,,9950009672,operators,NO,true
Harpers Ferry Family Farm,13471 Harpers Ferry Rd,Purcellville,Virginia,20132,,,,,,harpersferryfamilyfarm@gmail.com,(540) 751-8150,,8210001749,operators,NO,true
"Harris, Robert",2265 Afton Rd,Danville,Virginia,24540,,,,,,harrisfarmsva@gmail.com,434-251-7088,,7920217058,operators,NO,false
Harrison Brook Farm,3601 Valley Road,Liberty Corner,New Jersey,07938,,,http://www.harrisonbrookfarm.com,,,,,,5600000095,operators,NO,true
Harry Negley,10616 Etter Rd.,Mercersburg,Pennsylvania,17236,,,,,,kate.livingston@plainvillefarms.com,717-624-6952,,8210004741,operators,NO,true
Harry Wenger,1280 Forest Hill Rd,Stevens,Pennsylvania,17578,,,,,,newgenpoultry@gmail.com,(717) 587-9113,,8210002756,operators,NO,true
Hartwood Farm,5258 Irish Ridge Road,Chittenango,New York,13037,,,http://www.hartwoodfarm.com,,,info@hartwoodfarm.com,315-440-8178,,3252018040,operators,NO,true
Harvey B. Frasier Jr.,1439 Travis Road,Mohawk,New York,13407,,,,,,,(315) 823-9169,,6431036700,operators,NO,true
Harvey D Slabaugh,31669 St Rt 26,Philadelphia,New York,13673,,,,,,,,,3928972043,operators,NO,true
Harvey J & Emma D. Byler,90 West Road,Moira,New York,12957,,,,,,,,,6432016780,operators,NO,true
Harvey J. Yoder,288 Dygert Road,Palatine Bridge,New York,13428,,,,,,,,,6430713960,operators,NO,true
Harvey N. Zimmerman,736 Platman Road,Penn Yan,New York,14527,,,,,,fourwindsdairy@ibyfax.com,315-536-6745,,3252015134,operators,NO,true
